loan_id,age,education,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_id_outlier_flag,age_outlier_flag,education_outlier_flag,loan_amount_outlier_flag,asset_cost_outlier_flag,no_of_loans_outlier_flag,no_of_curr_loans_outlier_flag,loan_to_asset,loan_amount_log,proof_submitted,loan_default
3301,27,1.0,675108,805212,0,0,0,0,0,0,0,0,0,0,0.8384226762641391,13.422629438299417,Aadhar,0
3302,48,1.0,679908,819600,3,2,0,0,0,0,0,0,0,0,0.8295607613469985,13.42971424466771,Aadhar,0
3303,43,2.0,612036,852036,6,4,0,0,0,0,0,0,0,0,0.7183217610523499,13.324548017183321,Aadhar,0
3304,38,2.0,563388,761736,5,3,0,0,0,0,0,0,0,0,0.7396105737420838,13.24172560991716,Aadhar,1
3305,34,2.0,734556,894000,0,0,0,0,0,0,0,0,0,0,0.8216510067114094,13.507022875397166,Aadhar,1
3306,34,2.0,624936,733476,0,0,0,0,0,0,0,0,0,0,0.8520196979860282,13.345406123637877,Aadhar,1
3307,33,1.0,786984,1012248,9,5,0,0,0,0,0,0,1,0,0.7774616497142992,13.575964467497444,Aadhar,1
3308,36,1.0,580188,811200,0,0,0,0,0,0,0,0,0,0,0.7152218934911243,13.271109191510055,Aadhar,1
3309,25,2.0,511464,956580,2,0,0,0,0,0,0,0,0,0,0.5346797967760145,13.14503443583518,Aadhar,0
3310,48,2.0,590556,782580,2,2,0,0,0,0,0,0,0,0,0.7546270029901097,13.288821438326783,Aadhar,1
3311,36,2.0,742164,863088,8,3,0,0,0,0,0,0,1,0,0.8598937767643624,13.517326869396191,Aadhar,1
3312,38,1.0,521388,824400,3,3,0,0,0,0,0,0,0,0,0.6324454148471615,13.164251683212578,Aadhar,0
3313,49,1.0,668736,893472,2,2,0,0,0,0,0,0,0,0,0.7484688943805737,13.413146137751072,Aadhar,0
3314,28,1.0,687108,889920,3,2,0,0,0,0,0,0,0,0,0.7721008629989212,13.440248219463436,Aadhar,1
3315,28,2.0,655404,819576,3,0,0,0,0,0,0,0,0,0,0.7996866672523354,13.393008644146649,Aadhar,1
3316,38,1.0,761364,873348,40,6,0,0,0,0,0,0,1,1,0.8717761991783344,13.542868153920207,Aadhar,1
3317,49,2.0,767364,921624,6,4,0,0,0,0,0,0,0,0,0.8326215463138981,13.550717847206542,Aadhar,0
3318,49,1.0,620676,835116,0,0,0,0,0,0,0,0,0,0,0.743221300992916,13.33856609677722,Aadhar,0
3319,34,1.0,700956,860472,0,0,0,0,0,0,0,0,0,0,0.8146180235963517,13.460201823193783,Aadhar,1
3320,42,2.0,663108,977244,10,7,0,0,0,0,0,0,1,1,0.6785490624654641,13.404694659878334,Aadhar,1
3321,50,2.0,619236,801288,4,3,0,0,0,0,0,0,0,0,0.7728007907269296,13.336243353994387,VoterID,1
3322,40,2.0,876804,1248000,0,0,0,0,0,0,0,1,0,0,0.7025673076923077,13.684039897714372,VoterID,0
3323,43,1.0,819876,1482072,0,0,0,0,0,0,0,1,0,0,0.5531957961556524,13.61690960798931,PAN,0
3324,30,1.0,613836,777300,0,0,0,0,0,0,0,0,0,0,0.7897028174450019,13.327484699572564,Aadhar,0
3325,41,2.0,508728,715020,2,2,0,0,0,0,0,0,0,0,0.7114877905513133,13.13967073724572,Aadhar,1
3326,33,1.0,603636,816000,3,2,0,0,0,0,0,0,0,0,0.73975,13.310728302870558,Aadhar,1
3327,29,1.0,526728,607200,4,3,0,0,0,0,0,0,0,0,0.8674703557312253,13.174441463762086,Aadhar,0
3328,33,2.0,942612,1115808,0,0,0,0,0,0,0,0,0,0,0.8447797470532564,13.756411085016808,Aadhar,1
3329,36,1.0,645636,796440,0,0,0,0,0,0,0,0,0,0,0.8106524031942143,13.377992705324163,Aadhar,1
3330,42,2.0,801600,961200,0,0,0,0,0,0,0,0,0,0,0.8339575530586767,13.594366256816949,Aadhar,0
3331,46,1.0,637668,799200,0,0,0,0,0,0,0,0,0,0,0.7978828828828829,13.365574618921658,Aadhar,0
3332,32,2.0,675996,1275612,0,0,0,0,0,0,0,1,0,0,0.5299385706625526,13.423943917145431,VoterID,0
3333,26,2.0,755088,1312416,0,0,0,0,0,0,0,1,0,0,0.5753419647428863,13.534590902078468,VoterID,1
3334,33,2.0,847476,982800,12,6,0,0,0,0,0,0,1,1,0.8623076923076923,13.650018979225415,Aadhar,0
3335,32,1.0,660108,758760,9,6,0,0,0,0,0,0,1,1,0.8699826031946861,13.400160251881749,Aadhar,1
3336,38,2.0,534588,611700,33,5,0,0,0,0,0,0,1,0,0.8739382050024522,13.189253506343578,Aadhar,0
3337,33,1.0,619236,847884,3,3,0,0,0,0,0,0,0,0,0.7303310358492435,13.336243353994387,Aadhar,0
3338,28,1.0,356892,828468,0,0,0,0,0,0,0,0,0,0,0.43078549805182575,12.785191295948838,Aadhar,1
3339,45,2.0,562188,854856,0,0,0,0,0,0,0,0,0,0,0.6576405850809961,13.239593371272402,Aadhar,0
3340,31,1.0,648936,973368,0,0,0,0,0,0,0,0,0,0,0.666691323322731,13.383090918555288,VoterID,1
3341,31,1.0,873804,1309284,0,0,0,0,0,0,0,1,0,0,0.6673907265345028,13.680612517616312,VoterID,1
3342,41,1.0,573276,800400,5,0,0,0,0,0,0,0,0,0,0.7162368815592204,13.259124299480154,Aadhar,1
3343,29,1.0,630396,731856,2,0,0,0,0,0,0,0,0,0,0.861366170394176,13.354105058631234,Aadhar,0
3344,46,2.0,484728,749580,2,2,0,0,0,0,0,0,0,0,0.6466661330344993,13.091345250866866,Aadhar,0
3345,31,1.0,694308,828684,0,0,0,0,0,0,0,0,0,0,0.8378440998016131,13.45067238535359,Aadhar,0
3346,45,1.0,550188,776760,3,2,0,0,0,0,0,0,0,0,0.7083114475513672,13.218017134542837,Aadhar,0
3347,32,1.0,679908,832920,7,6,0,0,0,0,0,0,0,1,0.8162944820631033,13.42971424466771,VoterID,0
3348,42,2.0,802584,914868,0,0,0,0,0,0,0,0,0,0,0.8772675402353126,13.595593047380401,Aadhar,1
3349,43,1.0,467700,790728,0,0,0,0,0,0,0,0,0,0,0.5914802561689987,13.05558448183442,Aadhar,1
3350,26,2.0,681756,853764,0,0,0,0,0,0,0,0,0,0,0.7985298044892968,13.43242856834856,VoterID,1
3351,34,1.0,507864,1070520,0,0,0,0,0,0,0,0,0,0,0.4744086985763928,13.137970943211858,Aadhar,1
3352,28,2.0,609636,761256,0,0,0,0,0,0,0,0,0,0,0.8008291560263564,13.320618977050732,Aadhar,1
3353,26,1.0,734556,1301196,0,0,0,0,0,0,0,1,0,0,0.5645237151051802,13.507022875397166,Aadhar,0
3354,28,1.0,820584,960000,2,0,0,0,0,0,0,0,0,0,0.854775,13.617772779515331,Aadhar,1
3355,38,1.0,712164,867600,0,0,0,0,0,0,0,0,0,0,0.8208437067773168,13.476064905119216,Aadhar,0
3356,27,1.0,667188,895176,0,0,0,0,0,0,0,0,0,0,0.7453148877986004,13.410828643080213,Passport,1
3357,24,,666492,874800,2,0,0,0,0,0,0,0,0,0,0.7618792866941015,13.409784915920092,Aadhar,1
3358,29,2.0,591636,786780,8,5,0,0,0,0,0,0,1,0,0.7519713261648745,13.290648550121379,Aadhar,0
3359,32,1.0,675108,773604,0,0,0,0,0,0,0,0,0,0,0.8726790450928382,13.422629438299417,Aadhar,1
3360,36,2.0,643128,813492,0,0,0,0,0,0,0,0,0,0,0.7905769202401499,13.374100605181818,Aadhar,0
3361,42,2.0,699708,854604,3,3,1,0,0,0,0,0,0,0,0.8187511408792845,13.458419813306689,Aadhar,1
3362,34,2.0,684156,929460,0,0,0,0,0,0,0,0,0,0,0.7360790136208121,13.435942702429953,Aadhar,0
3363,36,2.0,860604,1318800,2,2,0,0,0,0,0,1,0,0,0.6525659690627843,13.665390909269828,Aadhar,1
3364,27,2.0,788328,964332,2,2,0,0,0,0,0,0,0,0,0.8174860940008213,13.5776707943962,VoterID,1
3365,35,1.0,713676,1008000,3,3,0,0,0,0,0,0,0,0,0.7080119047619048,13.478185758014208,Aadhar,1
3366,36,1.0,538908,858840,0,0,0,0,0,0,0,0,0,0,0.6274835825066368,13.197302004468717,Aadhar,0
3367,26,1.0,603636,784548,0,0,0,0,0,0,0,0,0,0,0.7694060784043806,13.310728302870558,Aadhar,1
3368,33,2.0,639336,808080,0,0,0,0,0,0,0,0,0,0,0.7911790911790911,13.368186980881736,Aadhar,0
3369,36,1.0,553740,780036,7,3,0,0,0,0,0,0,0,0,0.709890312754796,13.224452347387734,Aadhar,0
3370,31,1.0,743364,862104,6,5,0,0,0,0,0,0,0,0,0.8622671974610951,13.51894245475766,Aadhar,0
3371,49,2.0,700308,901056,7,3,0,0,0,0,0,0,0,0,0.7772080758576604,13.459276945196041,Aadhar,0
3372,31,1.0,934812,1222056,0,0,0,0,0,0,0,1,0,0,0.7649502150474282,13.748101788268157,Aadhar,1
3373,39,2.0,403932,799644,9,4,0,0,0,0,0,0,1,0,0.5051397872053064,12.909004301605892,Aadhar,0
3374,25,2.0,633636,855120,2,2,0,0,0,0,0,0,0,0,0.7409907381420151,13.359231514241992,Aadhar,0
3375,39,1.0,496728,612600,0,0,0,0,0,0,0,0,0,0,0.8108521057786484,13.115799884734349,Aadhar,0
3376,24,2.0,917412,1260936,0,0,0,0,0,0,0,1,0,0,0.7275642855783323,13.729313031526605,VoterID,0
3377,30,2.0,1744344,2067708,2,2,0,0,0,0,1,1,0,0,0.843612347584862,14.371889684987966,Aadhar,0
3378,33,2.0,589740,910140,2,2,0,0,0,0,0,0,0,0,0.6479662469510186,13.287438736449788,Aadhar,0
3379,36,1.0,544188,742500,0,0,0,0,0,0,0,0,0,0,0.7329131313131313,13.207051891970067,Aadhar,1
3380,34,1.0,565740,736800,0,0,0,0,0,0,0,0,0,0,0.7678338762214983,13.245891655282637,Aadhar,1
3381,48,2.0,636936,819240,0,0,0,0,0,0,0,0,0,0,0.7774718031346126,13.364426028564363,VoterID,0
3382,33,1.0,865476,978000,7,4,0,0,0,0,0,0,0,0,0.8849447852760736,13.671036079010753,Aadhar,0
3383,32,1.0,591156,878676,0,0,0,0,0,0,0,0,0,0,0.6727804105267471,13.28983691254738,Aadhar,0
3384,23,,687756,823224,0,0,0,0,0,0,0,0,0,0,0.8354421153902218,13.441190856852073,Aadhar,0
3385,35,2.0,871212,1129116,7,5,0,0,0,0,0,0,0,0,0.7715876845248849,13.677641772436298,Aadhar,1
3386,35,2.0,556188,741600,2,2,0,0,0,0,0,0,0,0,0.7499838187702266,13.228863443527821,PAN,1
3387,45,1.0,496728,757440,2,2,0,0,0,0,0,0,0,0,0.6557984790874525,13.115799884734349,Aadhar,0
3388,25,,624936,762000,0,0,0,0,0,0,0,0,0,0,0.8201259842519685,13.345406123637877,Aadhar,1
3389,22,,508728,861372,2,0,0,0,0,0,0,0,0,0,0.5906019698806091,13.13967073724572,Aadhar,0
3390,35,1.0,616836,783936,9,6,0,0,0,0,0,0,1,1,0.7868448444771001,13.332360086461938,Aadhar,0
3391,29,1.0,636936,768084,0,0,0,0,0,0,0,0,0,0,0.8292530504476073,13.364426028564363,Aadhar,0
3392,44,1.0,461268,628440,0,0,0,0,0,0,0,0,0,0,0.7339889249570365,13.041736665900414,Aadhar,1
3393,44,2.0,637332,853176,2,0,0,0,0,0,0,0,0,0,0.7470111676840417,13.365047560912686,Aadhar,1
3394,42,2.0,675108,981468,7,4,1,0,0,0,0,0,0,0,0.6878553350695081,13.422629438299417,Aadhar,0
3395,24,,734556,902544,0,0,0,0,0,0,0,0,0,0,0.8138727862575121,13.507022875397166,Aadhar,1
3396,29,2.0,770028,1078068,0,0,0,0,0,0,0,0,0,0,0.7142666325315287,13.55418345545832,Aadhar,1
3397,46,1.0,492888,787908,2,0,0,0,0,0,0,0,0,0,0.6255654213436086,13.108039275544463,Aadhar,0
3398,31,1.0,615336,771732,3,2,0,0,0,0,0,0,0,0,0.7973441557431855,13.329925364188973,Driving,0
3399,25,1.0,619296,752544,0,0,0,0,0,0,0,0,0,0,0.822936599056002,13.336340242735508,Aadhar,1
3400,33,2.0,672156,929712,3,3,0,0,0,0,0,0,0,0,0.7229722752852497,13.418247223170207,Driving,1
3401,34,1.0,623856,819696,2,2,0,0,0,0,0,0,0,0,0.7610821572875798,13.343676454422205,Aadhar,0
3402,34,2.0,604188,834600,0,0,0,0,0,0,0,0,0,0,0.7239252336448598,13.31164234187689,Aadhar,1
3403,34,2.0,537588,837000,2,2,0,0,0,0,0,0,0,0,0.6422795698924731,13.194849606672218,Aadhar,0
3404,25,2.0,734556,1173588,0,0,0,0,0,0,0,0,0,0,0.6259061953598708,13.507022875397166,Aadhar,1
3405,29,2.0,871404,1257636,0,0,0,0,0,0,0,1,0,0,0.6928904706926329,13.677862130542064,VoterID,0
3406,49,2.0,696000,824400,6,3,0,0,0,0,0,0,0,0,0.8442503639010189,13.453106376097134,Aadhar,0
3407,35,2.0,672156,886104,0,0,0,0,0,0,0,0,0,0,0.7585520435524499,13.418247223170207,PAN,1
3408,49,1.0,603636,710040,5,4,0,0,0,0,0,0,0,0,0.8501436538786548,13.310728302870558,Aadhar,0
3409,29,2.0,790584,1346400,0,0,0,0,0,0,0,1,0,0,0.5871836007130125,13.580528456732784,Aadhar,1
3410,26,1.0,754956,937044,4,2,0,0,0,0,0,0,0,0,0.8056782819163241,13.534416072966858,Aadhar,0
3411,39,1.0,666156,877200,0,0,0,0,0,0,0,0,0,0,0.7594117647058823,13.409280657476959,Aadhar,0
3412,40,2.0,620436,869292,12,6,0,0,0,0,0,0,1,1,0.713725652600047,13.338179347448808,Aadhar,0
3413,43,2.0,782028,962640,2,2,0,0,0,0,0,0,0,0,0.812378459237098,13.569647103238816,VoterID,0
3414,29,2.0,743364,840276,0,0,0,0,0,0,0,0,0,0,0.8846664667323594,13.51894245475766,Aadhar,0
3415,41,2.0,789804,1266000,0,0,0,0,0,0,0,1,0,0,0.6238578199052133,13.579541358531284,Aadhar,1
3416,47,1.0,630936,980520,4,4,0,0,0,0,0,0,0,0,0.6434708114061927,13.354961295017459,Aadhar,1
3417,36,2.0,639636,827412,6,0,0,0,0,0,0,0,0,0,0.7730562283360647,13.368656106924178,Aadhar,1
3418,38,1.0,775584,932880,0,0,0,0,0,0,0,0,0,0,0.8313866735271418,13.561372862297706,Aadhar,0
3419,34,1.0,588804,1069200,0,0,0,0,0,0,0,0,0,0,0.550695847362514,13.285850338208574,PAN,0
3420,43,1.0,840276,1078800,3,2,0,0,0,0,0,0,0,0,0.7788987764182425,13.641486878364752,Aadhar,1
3421,47,2.0,690708,816372,7,3,0,0,0,0,0,0,0,0,0.8460701738913142,13.445473885251328,Aadhar,0
3422,30,2.0,725556,909120,2,2,0,0,0,0,0,0,0,0,0.7980860612460401,13.49469491472605,Aadhar,0
3423,23,,661908,821280,3,3,0,0,0,0,0,0,0,0,0.8059468147282292,13.402883363234697,Aadhar,1
3424,26,1.0,672708,863532,2,2,0,0,0,0,0,0,0,0,0.7790191909506539,13.419068122844967,VoterID,1
3425,44,1.0,855576,1026000,0,0,0,0,0,0,0,0,0,0,0.8338947368421052,13.659531374108637,Aadhar,1
3426,46,2.0,645756,936936,0,0,0,0,0,0,0,0,0,0,0.6892210353748816,13.378178551007734,Aadhar,0
3427,42,2.0,651636,772344,0,0,0,0,0,0,0,0,0,0,0.8437121282744476,13.387242937400556,Aadhar,0
3428,35,2.0,660156,862440,0,0,0,0,0,0,0,0,0,0,0.7654515096702379,13.400232964501814,Aadhar,0
3429,30,2.0,564288,878100,0,0,0,0,0,0,0,0,0,0,0.6426238469422617,13.24332181058985,VoterID,1
3430,28,2.0,454068,747180,3,2,0,0,0,0,0,0,0,0,0.6077089857865574,13.026004447854188,Aadhar,1
3431,45,2.0,719796,1034028,50,7,0,0,0,0,0,0,1,1,0.6961088094326265,13.486724506793987,VoterID,0
3432,44,1.0,731364,945600,0,0,0,0,0,0,0,0,0,0,0.7734390862944163,13.502667930120632,Aadhar,1
3433,48,1.0,755364,930684,22,5,0,0,0,0,0,0,1,0,0.8116224196397488,13.53495635511851,Aadhar,0
3434,37,1.0,633636,806904,0,0,0,0,0,0,0,0,0,0,0.7852681359864371,13.359231514241992,VoterID,0
3435,29,1.0,580188,769692,0,0,0,0,0,0,0,0,0,0,0.7537924260613337,13.271109191510055,Aadhar,0
3436,31,1.0,766584,885108,11,0,0,0,0,0,0,0,1,0,0.8660909177185157,13.549700864818295,VoterID,0
3437,27,2.0,746556,1843476,3,2,0,0,0,0,0,1,0,0,0.404971911758005,13.523227249375925,Aadhar,0
3438,26,,678156,880200,0,0,0,0,0,0,0,0,0,0,0.7704567143830947,13.427134103537691,Aadhar,1
3439,45,1.0,539412,675840,4,4,0,0,0,0,0,0,0,0,0.7981356534090909,13.198236790250146,Aadhar,0
3440,42,1.0,612036,957192,0,0,0,0,0,0,0,0,0,0,0.6394077677205827,13.324548017183321,Aadhar,0
3441,32,1.0,868476,1187940,6,4,1,0,0,0,0,0,0,0,0.7310773271377342,13.67449638187164,Aadhar,1
3442,27,2.0,401808,800400,0,0,0,0,0,0,0,0,0,0,0.5020089955022489,12.903732130315696,Aadhar,0
3443,46,2.0,627636,860364,0,0,0,0,0,0,0,0,0,0,0.7295005369820216,13.3497172528515,Aadhar,0
3444,37,2.0,499128,793716,0,0,0,0,0,0,0,0,0,0,0.6288496137157371,13.120619858357953,Aadhar,0
3445,40,2.0,633636,790392,3,0,0,0,0,0,0,0,0,0,0.8016730938572253,13.359231514241992,VoterID,0
3446,25,2.0,767364,924000,10,2,0,0,0,0,0,0,1,0,0.8304805194805195,13.550717847206542,Aadhar,0
3447,28,1.0,405408,528000,0,0,0,0,0,0,0,1,0,0,0.7678181818181818,12.912651713049618,Aadhar,0
3448,29,1.0,690156,898188,0,0,0,0,0,0,0,0,0,0,0.7683870191986533,13.444674386922884,VoterID,0
3449,45,1.0,446028,786264,2,0,0,0,0,0,0,0,0,0,0.5672751137022679,13.00813925130986,Aadhar,0
3450,35,1.0,1174632,1601568,0,0,0,0,0,0,1,1,0,0,0.733426242282563,13.976466316346434,Aadhar,0
3451,32,1.0,653196,1214856,0,0,0,0,0,0,0,1,0,0,0.5376736008218258,13.389634047293864,Aadhar,0
3452,42,2.0,544188,811980,2,0,0,0,0,0,0,0,0,0,0.6701987733688022,13.207051891970067,Aadhar,1
3453,44,1.0,824028,936000,4,2,0,0,0,0,0,0,0,0,0.8803717948717948,13.621961002447065,Aadhar,1
3454,34,1.0,636936,915720,0,0,0,0,0,0,0,0,0,0,0.6955575940243742,13.364426028564363,Aadhar,1
3455,38,2.0,566988,796200,4,2,0,0,0,0,0,0,0,0,0.7121175584024114,13.248095182168965,Aadhar,0
3456,29,2.0,808584,1129068,0,0,0,0,0,0,0,0,0,0,0.7161517286824177,13.603041085435493,Driving,1
3457,25,1.0,786228,948000,2,2,0,0,0,0,0,0,0,0,0.8293544303797469,13.57500337757809,Aadhar,1
3458,30,1.0,693756,883200,0,0,0,0,0,0,0,0,0,0,0.7855027173913044,13.449877034081966,Aadhar,0
3459,26,2.0,859116,1221312,2,2,0,0,0,0,0,1,0,0,0.7034369595975476,13.663660396580754,PAN,1
3460,47,2.0,737364,905364,21,4,0,0,0,0,0,0,1,0,0.8144392752528264,13.510838299592804,Aadhar,1
3461,28,2.0,599736,789180,5,4,0,0,0,0,0,0,0,0,0.7599483007678857,13.304246504768813,VoterID,0
3462,39,2.0,669588,863436,11,4,0,0,0,0,0,0,1,0,0.7754923352744152,13.414419370304426,Driving,0
3463,26,1.0,769584,943200,6,5,0,0,0,0,0,0,0,0,0.8159287531806616,13.553606687499197,Aadhar,0
3464,34,2.0,1086660,1594740,5,4,0,0,0,0,1,1,0,0,0.6814026110839384,13.898620249937258,Aadhar,1
3465,37,2.0,771216,905256,2,2,0,0,0,0,0,0,0,0,0.8519313873644583,13.555725065603982,Aadhar,1
3466,25,2.0,956232,1133244,0,0,0,0,0,0,0,0,0,0,0.8438006289907557,13.770756886187078,Aadhar,1
3467,47,2.0,707676,931128,8,2,0,0,0,0,0,0,1,0,0.7600201046472665,13.469743053889008,Aadhar,0
3468,34,1.0,634536,884784,2,2,0,0,0,0,0,0,0,0,0.7171648673574568,13.360650878069187,Aadhar,0
3469,31,2.0,648936,826308,2,2,0,0,0,0,0,0,0,0,0.785343963752015,13.383090918555288,Aadhar,1
3470,34,2.0,1157880,1919352,4,2,0,0,0,0,1,1,0,0,0.6032661023095295,13.962102168449412,VoterID,1
3471,26,2.0,802596,1248240,0,0,0,0,0,0,0,1,0,0,0.6429821188233033,13.595607998955986,Aadhar,0
3472,46,1.0,831132,1011480,8,5,0,0,0,0,0,0,1,0,0.8216988966662712,13.630545109166027,Aadhar,0
3473,45,2.0,531528,851112,18,11,0,0,0,0,0,0,1,1,0.6245100527310155,13.183513037834453,Aadhar,0
3474,45,2.0,776028,884508,2,2,0,0,0,0,0,0,0,0,0.8773555468124652,13.561945169601094,Aadhar,0
3475,30,2.0,672156,810336,0,0,0,0,0,0,0,0,0,0,0.8294781424001896,13.418247223170207,Aadhar,1
3476,31,2.0,603636,790104,0,0,0,0,0,0,0,0,0,0,0.7639956258922876,13.310728302870558,Aadhar,1
3477,29,2.0,581316,816000,5,3,0,0,0,0,0,0,0,0,0.7123970588235294,13.273051498057967,Aadhar,0
3478,32,2.0,516588,786432,0,0,0,0,0,0,0,0,0,0,0.6568756103515625,13.155002866347102,Aadhar,1
3479,35,1.0,600372,825480,0,0,0,0,0,0,0,0,0,0,0.7273004797208896,13.305306407710276,Aadhar,1
3480,47,1.0,699108,850680,9,5,0,0,0,0,0,0,1,0,0.8218225419664269,13.457561946111962,Aadhar,0
3481,30,2.0,687108,1255332,0,0,0,0,0,0,0,1,0,0,0.5473516169427689,13.440248219463436,Aadhar,1
3482,26,2.0,533340,650400,0,0,0,0,0,0,0,0,0,0,0.8200184501845018,13.18691627343858,Aadhar,0
3483,39,2.0,514920,750384,13,4,0,0,0,0,0,0,1,0,0.6862086611654833,13.151768769820935,VoterID,0
3484,27,2.0,667908,805524,19,15,0,0,0,0,0,0,1,1,0.8291596525988052,13.411907215694058,Aadhar,1
3485,32,1.0,639636,879276,0,0,0,0,0,0,0,0,0,0,0.7274575901082254,13.368656106924178,Aadhar,0
3486,27,1.0,423588,544500,3,3,0,0,0,0,0,1,0,0,0.7779393939393939,12.956518924477978,Aadhar,0
3487,27,2.0,701928,935448,0,0,0,0,0,0,0,0,0,0,0.7503656002257741,13.461587538291854,Aadhar,0
3488,31,2.0,512916,791616,0,0,0,0,0,0,0,0,0,0,0.6479353626000485,13.147869317690628,Aadhar,0
3489,40,1.0,530520,957600,21,7,0,0,0,0,0,0,1,1,0.5540100250626566,13.181614821549587,Driving,0
3490,24,1.0,892548,1472820,0,0,0,0,0,0,0,1,0,0,0.6060129547398867,13.701836693089659,Aadhar,0
3491,33,1.0,784584,924000,0,0,0,0,0,0,0,0,0,0,0.8491168831168832,13.572910194552916,Aadhar,1
3492,32,2.0,434028,790860,0,0,0,0,0,0,0,0,0,0,0.5488050982474775,12.980866631126665,Aadhar,1
3493,28,1.0,632436,827160,2,2,0,0,0,0,0,0,0,0,0.7645872624401567,13.357335889879847,Aadhar,0
3494,25,1.0,655908,790800,0,0,0,0,0,0,0,0,0,0,0.8294233687405159,13.39377733879159,Aadhar,0
3495,30,2.0,468468,595116,0,0,0,0,0,0,0,0,0,0,0.7871877079426532,13.057225209848108,Aadhar,0
3496,23,,835344,1347792,0,0,0,0,0,0,0,1,0,0,0.6197870294526159,13.635600092152957,Aadhar,0
3497,27,2.0,798828,930300,13,11,0,0,0,0,0,0,1,1,0.8586778458561755,13.590902184321491,Aadhar,1
3498,43,2.0,611736,843768,0,0,0,0,0,0,0,0,0,0,0.7250049776715874,13.324057730568294,Aadhar,0
3499,46,2.0,550140,781812,5,4,0,0,0,0,0,0,0,0,0.7036730057865573,13.217929887989476,Aadhar,1
3500,31,2.0,504168,855660,0,0,0,0,0,0,0,0,0,0,0.5892153425425987,13.130666808307488,Aadhar,0
3501,36,2.0,600936,690696,0,0,0,0,0,0,0,0,0,0,0.8700441293999096,13.306245382731609,VoterID,0
3502,29,2.0,603636,740640,4,3,0,0,0,0,0,0,0,0,0.8150194426441996,13.310728302870558,Aadhar,1
3503,39,2.0,393408,539544,0,0,0,0,0,0,0,1,0,0,0.7291490592055514,12.882605062153804,Aadhar,0
3504,39,1.0,372780,906972,0,0,0,0,0,0,0,0,0,0,0.41101599608367184,12.828746394829544,PAN,0
3505,36,2.0,816756,1136952,7,2,0,0,0,0,0,0,0,0,0.718373335022059,13.613096899980615,VoterID,1
3506,45,1.0,648936,821556,0,0,0,0,0,0,0,0,0,0,0.7898865080408396,13.383090918555288,Aadhar,0
3507,26,1.0,550188,847080,0,0,0,0,0,0,0,0,0,0,0.6495112622184446,13.218017134542837,Aadhar,0
3508,36,1.0,630936,744000,3,0,0,0,0,0,0,0,0,0,0.8480322580645161,13.354961295017459,Aadhar,0
3509,45,1.0,686820,910020,3,3,0,0,0,0,0,0,0,0,0.7547306652601041,13.439828984125073,VoterID,1
3510,31,2.0,849804,1063140,3,3,0,0,0,0,0,0,0,0,0.7993340481968508,13.652762190382889,Aadhar,1
3511,32,1.0,574788,852000,4,4,0,0,0,0,0,0,0,0,0.6746338028169014,13.261758295912728,Aadhar,1
3512,40,1.0,654156,773400,5,4,0,0,0,0,0,0,0,0,0.8458184639255236,13.391102662791345,Aadhar,0
3513,35,1.0,664668,834732,2,2,0,0,0,0,0,0,0,0,0.7962651485746324,13.407044451361244,Aadhar,0
3514,40,2.0,644736,792000,3,2,0,0,0,0,0,0,0,0,0.814060606060606,13.376597760686499,Aadhar,0
3515,45,2.0,734556,864000,8,0,0,0,0,0,0,0,1,0,0.8501805555555556,13.507022875397166,Aadhar,1
3516,28,1.0,537864,737676,0,0,0,0,0,0,0,0,0,0,0.7291331153514551,13.19536287828785,VoterID,1
3517,25,2.0,532188,860400,0,0,0,0,0,0,0,0,0,0,0.6185355648535564,13.184753968390662,Passport,0
3518,33,1.0,569484,876360,3,2,0,0,0,0,0,0,0,0,0.6498288374640558,13.252487722628732,Aadhar,0
3519,35,1.0,892812,1233816,0,0,0,0,0,0,0,1,0,0,0.7236184325701726,13.702132431435073,Aadhar,1
3520,27,2.0,727356,883776,2,0,0,0,0,0,0,0,0,0,0.8230094503584618,13.49717269513275,Aadhar,1
3521,43,1.0,693108,1254960,0,0,0,0,0,0,0,1,0,0,0.5522948938611589,13.448942552961,VoterID,0
3522,31,2.0,754188,897672,0,0,0,0,0,0,0,0,0,0,0.8401598802235115,13.533398278709313,VoterID,1
3523,39,2.0,790584,900192,3,2,0,0,0,0,0,0,0,0,0.8782393089474245,13.580528456732784,Aadhar,1
3524,50,1.0,609636,891600,2,0,0,0,0,0,0,0,0,0,0.6837550471063257,13.320618977050732,Aadhar,0
3525,26,1.0,970236,1261200,0,0,0,0,0,0,0,1,0,0,0.7692959086584206,13.785295650532785,Aadhar,0
3526,40,1.0,580188,694068,2,0,0,0,0,0,0,0,0,0,0.8359238576047304,13.271109191510055,Aadhar,0
3527,41,1.0,627636,768240,13,6,0,0,0,0,0,0,1,1,0.8169790690409248,13.3497172528515,Aadhar,1
3528,38,1.0,712956,934224,6,3,0,0,0,0,0,0,0,0,0.7631531624107281,13.4771763890224,Aadhar,0
3529,41,2.0,654228,832716,46,2,0,0,0,0,0,0,1,0,0.7856556136786131,13.391212722055313,Driving,1
3530,37,2.0,701364,834000,0,0,0,0,0,0,0,0,0,0,0.8409640287769784,13.460783715243558,Aadhar,1
3531,48,2.0,711108,872760,0,0,0,0,0,0,0,0,0,0,0.8147806957239103,13.474581002239274,Aadhar,1
